Letter,Gene_ID,Gene_Name,GO_ID,GO_Namespace,GO_Name,GOF,a,b,c,d,Pvalue,Adjusted_Pvalue,Enrichment_Score,GO_Level,GO_Children,GSEA_MSigDB,NCBI_Entrez
P,8842,PROM1,GO:0009986,cellular_component,cell surface,,2,9,49,10259,0.0012802368267384849,0.0017069824356513133,6.373028124823643,2,1,1,2
G,2778,GNAS,GO:0006306,biological_process,DNA methylation,,3,8,234,10074,0.0017220211994167802,0.0017220211994167802,6.364256562125094,4,4,1,0
M,5595,MAPK3,GO:0016020,cellular_component,membrane,,9,80,308,9922,0.001597519919296609,0.0017427490028690282,6.3522915257574315,2,16,0,0
T,7175,TPR,GO:0072686,cellular_component,mitotic spindle,,1,2,5,10311,0.0017435098853037846,0.0017435098853037846,6.351855022060349,6,1,1,1
H,4670,HNRNPM,GO:0008380,biological_process,RNA splicing,,1,1,5,10312,0.0011626216163982538,0.0017439324245973808,6.351612701609935,7,3,1,0
S,6747,SSR3,GO:0005783,cellular_component,endoplasmic reticulum,,1,0,17,10301,0.0017443550731674866,0.0017443550731674866,6.3513703772187,5,5,1,1
T,7158,TP53BP1,GO:0006281,biological_process,DNA repair,,3,16,121,10179,0.0014258253712828928,0.001782281714103616,6.329860873705657,5,15,1,0
C,1153,CIRBP,GO:0003723,molecular_function,RNA binding,,2,18,29,10270,0.0016045783172876221,0.0017828647969862469,6.329533771923996,4,32,1,2
H,3091,HIF1A,GO:0040007,biological_process,growth,,8,15,1084,9212,0.0017545340003075468,0.001813018466984465,6.31276216139011,1,10,1,0
P,5725,PTBP1,GO:0005730,cellular_component,nucleolus,,1,4,2,10312,0.0014530657508863216,0.001816332188607902,6.310936092289215,5,1,1,1
A,268,AMH,GO:0007568,biological_process,aging,,2,69,7,10241,0.0016287738736122108,0.001824226738445676,6.306599086697266,2,5,1,0
T,6998,TDGF3,GO:0032259,biological_process,methylation,,5,8,736,9570,0.0014906883263973178,0.0018633604079966472,6.285373750358043,2,1,0,0
C,983,CDK1,GO:0051301,biological_process,cell division,,2,14,34,10269,0.0013770937401919692,0.0019279312362687566,6.251307749265531,2,18,1,0
M,442917,MIR372,GO:0005488,molecular_function,binding,,6,11,863,9439,0.0019291969238924849,0.0019291969238924849,6.250651464269752,1,52,0,0
G,2852,GPER1,GO:0051179,biological_process,localization,,11,117,295,9896,0.0014525737706815919,0.0019367650275754558,6.2467362093108365,1,10,0,0
P,10298,PAK4,GO:0005515,molecular_function,protein binding,,1,1,9,10308,0.001937327006451637,0.001937327006451637,6.246446087715796,2,110,0,10
T,81603,TRIM8,GO:0005515,molecular_function,protein binding,,1,1,9,10308,0.001937327006451637,0.001937327006451637,6.246446087715796,2,110,0,3
C,835,CASP2,GO:0006915,biological_process,apoptotic process,,1,4,2,10312,0.0014530657508863216,0.001937421001181762,6.246397571151644,4,18,1,1
R,54715,RBFOX1,GO:0006396,biological_process,RNA processing,,1,2,4,10312,0.0014530657508960464,0.0019374210011947285,6.246397571144951,6,11,1,0
P,5617,PRL,GO:0007595,biological_process,lactation,,1,7,1,10310,0.0015500118802031751,0.0019375148502539688,6.246349132118936,5,1,1,0
A,154,ADRB2,GO:0006897,biological_process,endocytosis,,1,1,4,10313,0.0009688983079880903,0.0019377966159761805,6.246203716337436,3,8,1,0
T,80312,TET1,GO:0051213,molecular_function,dioxygenase activity,,1,17,0,10301,0.0017443550731709569,0.0019381723035232857,6.246009861558884,3,9,1,0
L,56925,LXN,GO:0040007,biological_process,growth,,8,15,1084,9212,0.0017545340003075468,0.001949482222563941,6.240191468555275,1,10,0,0
D,1847,DUSP5,GO:0016311,biological_process,dephosphorylation,,1,1,8,10309,0.001743678835482525,0.0020342919747296123,6.197607444592957,5,8,1,1
R,8766,RAB11A,GO:0031982,cellular_component,vesicle,,1,1,8,10309,0.001743678835482525,0.0020342919747296123,6.197607444592957,4,2,0,1
M,4233,MET,GO:0023052,biological_process,signaling,,16,47,1122,9134,0.0016594140297626011,0.0021019244376992946,6.164901954985459,1,6,0,0
A,207,AKT1,GO:0016477,biological_process,cell migration,,8,214,96,10001,0.0017724756861263273,0.002104814877275014,6.1635277600025224,3,34,0,0
S,60682,SMAP1,GO:0006897,biological_process,endocytosis,,1,0,4,10314,0.0004845430758839847,0.0021143697856755694,6.158998484562726,3,8,1,0
G,2626,GATA4,GO:0048598,biological_process,embryonic morphogenesis,,1,10,1,10307,0.0021309563930113806,0.0021309563930113806,6.151184389232524,3,63,1,0
F,2200,FBN1,GO:0001527,cellular_component,microfibril,,1,10,1,10307,0.0021309563930113806,0.0021309563930113806,6.151184389232524,5,1,1,7
A,9131,AIFM1,GO:0016491,molecular_function,oxidoreductase activity,,1,19,0,10299,0.0019381723035232898,0.002131989533875619,6.150699681754557,2,80,1,0
F,2322,FLT3,GO:0016301,molecular_function,kinase activity,,1,0,21,10297,0.0021319895338897314,0.0021319895338897314,6.150699681747938,4,133,1,0
H,3014,H2AX,GO:0007049,biological_process,cell cycle,,5,18,407,9889,0.0018357712146118488,0.0021417330837138235,6.146139925499008,2,2,1,0
A,57379,AICDA,GO:0045006,biological_process,DNA deamination,,1,9,1,10308,0.0019373270064671785,0.002179492882275576,6.128663052051391,6,1,1,0
T,54962,TIPIN,GO:0005657,cellular_component,replication fork,,1,2,4,10312,0.0014530657508960464,0.0021795986263440695,6.128614535488568,2,2,1,0
N,26471,NUPR1,GO:0005515,molecular_function,protein binding,,1,0,9,10309,0.0009690861517522716,0.002180443841442611,6.12822682591217,2,110,0,8
T,54790,TET2,GO:0070988,biological_process,demethylation,,2,7,72,10238,0.001767945512049493,0.0022099318900618663,6.114793582903921,2,3,1,0
R,5889,RAD51C,GO:0035825,biological_process,homologous recombination,,3,37,59,10220,0.0017419469657240852,0.002217023410921563,6.111589788673647,6,2,1,0
T,6997,TDGF1,GO:0040007,biological_process,growth,,10,24,1082,9203,0.00205873330521976,0.0022302944139880733,6.10562167801464,1,10,0,0
A,1636,ACE,GO:0072091,biological_process,regulation of stem cell proliferation,,1,20,0,10298,0.0020350809186994545,0.0022385890105694,6.101909517585125,5,4,1,0
I,3659,IRF1,GO:0007049,biological_process,cell cycle,,5,19,407,9888,0.0022439188784012616,0.0022439188784012616,6.099531442420201,2,2,1,0
B,23476,BRD4,GO:0000785,cellular_component,chromatin,,2,3,156,10158,0.0022601603342018352,0.0022601603342018352,6.092319523877277,2,5,0,1
V,7408,VASP,GO:0015629,cellular_component,actin cytoskeleton,,1,1,4,10313,0.0009688983079880903,0.0022607627186388775,6.092053036510178,6,2,1,1
F,2249,FGF4,GO:0009790,biological_process,embryo development,,1,19,0,10299,0.0019381723035232898,0.0022612010207771712,6.091859181731624,3,2,1,0
D,9787,DLGAP5,GO:0005819,cellular_component,spindle,,3,24,88,10204,0.001664906738231813,0.0022703273703161084,6.087831241888668,5,2,1,0
N,9241,NOG,GO:0007369,biological_process,gastrulation,,1,2,7,10309,0.0023242291822564865,0.0023242291822564865,6.0643668294258735,4,2,1,0
B,9529,BAG5,GO:0006508,biological_process,proteolysis,,1,1,11,10306,0.0023245669951603887,0.0023245669951603887,6.06422149592808,4,6,1,0
P,10016,PDCD6,GO:0006508,biological_process,proteolysis,,1,1,11,10306,0.0023245669951603887,0.0023245669951603887,6.06422149592808,4,6,1,0
V,7448,VTN,GO:0048870,biological_process,cell motility,,1,1,11,10306,0.0023245669951603887,0.0023245669951603887,6.06422149592808,2,12,1,0
B,10017,BCL2L10,GO:0006508,biological_process,proteolysis,,1,1,11,10306,0.0023245669951603887,0.0023245669951603887,6.06422149592808,4,6,1,0
B,23786,BCL2L13,GO:0006508,biological_process,proteolysis,,1,1,11,10306,0.0023245669951603887,0.0023245669951603887,6.06422149592808,4,6,1,0
H,3181,HNRNPA2B1,GO:0008380,biological_process,RNA splicing,,1,2,5,10311,0.0017435098853037846,0.0023246798470717128,6.064172949608568,7,3,1,0
P,10733,PLK4,GO:0005814,cellular_component,centriole,,1,3,2,10313,0.0011625652851480603,0.0023251305702961206,6.0639790822525415,5,1,1,4
N,4804,NGFR,GO:0023052,biological_process,signaling,,6,8,1132,9173,0.002437353383180581,0.002437353383180581,6.016842507391403,1,6,0,0
H,3312,HSPA8,GO:0016887,molecular_function,ATPase,,1,0,14,10304,0.0014536292276305497,0.0024599879236824685,6.007598838122083,1,16,0,1
N,4905,NSF,GO:0016887,molecular_function,ATPase,,1,0,14,10304,0.0014536292276305497,0.0024599879236824685,6.007598838122083,1,16,0,1
C,920,CD4,GO:1990782,molecular_function,protein tyrosine kinase binding,,1,21,0,10297,0.0021319895338756207,0.0024599879237026394,6.007598838113883,6,1,1,1
H,3091,HIF1A,GO:0071456,biological_process,cellular response to hypoxia,,1,22,0,10296,0.002228898149051785,0.0024677086650216193,6.00446522487378,4,1,0,2
H,3091,HIF1A,GO:0032963,biological_process,collagen metabolic process,,1,22,0,10296,0.002228898149051785,0.0024677086650216193,6.00446522487378,2,2,1,1
S,22933,SIRT2,GO:0005737,cellular_component,cytoplasm,,2,2,211,10104,0.0024758213586795743,0.0024758213586795743,6.0011830759227704,2,5,0,7
M,4311,MME,GO:0005737,cellular_component,cytoplasm,,2,2,211,10104,0.0024758213586795743,0.0024758213586795743,6.0011830759227704,2,5,0,2
C,801,CALM1,GO:0031982,cellular_component,vesicle,,1,1,8,10309,0.001743678835482525,0.0025065383260061296,5.988852630730847,4,2,0,1
N,4851,NOTCH1,GO:0023052,biological_process,signaling,,5,5,1133,9176,0.0025310239712194142,0.0025310239712194142,5.979131326417215,1,6,0,0
R,5888,RAD51,GO:0042148,biological_process,strand invasion,,1,20,0,10298,0.0020350809186994545,0.0025438511483743182,5.97407614607524,5,1,1,1
T,6998,TDGF3,GO:0023052,biological_process,signaling,,6,7,1132,9174,0.0015349546627190967,0.0025582577711984944,5.968428810301058,1,6,0,0
A,9212,AURKB,GO:0000776,cellular_component,kinetochore,,2,24,25,10268,0.0020613940776694913,0.0025767425970868642,5.961229237016721,3,1,1,1
M,8379,MAD1L1,GO:0000776,cellular_component,kinetochore,,2,23,25,10269,0.0019058949173433786,0.002578563711699865,5.960522735955611,3,1,1,1
C,996,CDC27,GO:0005680,cellular_component,anaphase-promoting complex,,1,5,3,10310,0.0023241166069676547,0.0025823517855196165,5.959054750478205,4,1,0,2
I,3458,IFNG,GO:0016310,biological_process,phosphorylation,,5,22,360,9932,0.0022866006201095446,0.002598409795579028,5.952855638153718,5,8,0,0
C,930,CD19,GO:0001775,biological_process,cell activation,,1,2,5,10311,0.0017435098853037846,0.002615264827955677,5.946389913952184,2,14,1,0
M,4438,MSH4,GO:0051321,biological_process,meiotic cell cycle,,1,2,2,10314,0.0008720084826379439,0.0026160254479138316,5.946099117638692,2,1,1,0
Z,9183,ZW10,GO:0000776,cellular_component,kinetochore,,1,0,26,10292,0.002616532609755086,0.002616532609755086,5.945905269109062,3,1,1,5
B,9184,BUB3,GO:0000776,cellular_component,kinetochore,,1,0,26,10292,0.002616532609755086,0.002616532609755086,5.945905269109062,3,1,1,1
P,10630,PDPN,GO:0016020,cellular_component,membrane,,3,6,314,9996,0.0021018470262529182,0.002627308782816148,5.941795233193049,2,16,0,1
P,9271,PIWIL1,GO:0016458,biological_process,gene silencing,,3,80,30,10206,0.002300473800145637,0.002645544870167483,5.934878234823653,2,3,1,0
D,54541,DDIT4,GO:0001666,biological_process,response to hypoxia,,1,5,4,10309,0.0029044418905871086,0.0029044418905871086,5.841514027415553,3,3,0,1
G,2947,GSTM3,GO:0005515,molecular_function,protein binding,,1,1,9,10308,0.001937327006451637,0.0029059905096774554,5.840980979607632,2,110,0,4
M,4312,MMP1,GO:0031012,cellular_component,extracellular matrix,,1,0,29,10289,0.002907258455256312,0.002907258455256312,5.840544753460563,3,8,1,0
W,7474,WNT5A,GO:0023052,biological_process,signaling,,6,8,1132,9173,0.002437353383180581,0.0029789874683318215,5.816171811929252,1,6,0,0
P,5460,POU5F1,GO:0040007,biological_process,growth,,13,242,1079,8985,0.002616675894232719,0.0029817934608698422,5.81523032698672,1,10,0,0
B,581,BAX,GO:0050853,biological_process,B cell receptor signaling pathway,,1,24,0,10294,0.00242271537940411,0.0029818035438819814,5.815226945466429,6,1,1,0
H,3185,HNRNPF,GO:0003723,molecular_function,RNA binding,,1,0,30,10288,0.0030041670704900117,0.0030041670704900117,5.807754930618103,4,32,1,1
F,2521,FUS,GO:0003723,molecular_function,RNA binding,,1,0,30,10288,0.0030041670704900117,0.0030041670704900117,5.807754930618103,4,32,1,1
H,3190,HNRNPK,GO:0003723,molecular_function,RNA binding,,1,0,30,10288,0.0030041670704900117,0.0030041670704900117,5.807754930618103,4,32,1,2
O,4957,ODF2,GO:0005813,cellular_component,centrosome,,1,0,30,10288,0.0030041670704900117,0.0030041670704900117,5.807754930618103,3,1,1,2
N,339345,NANOS2,GO:0003723,molecular_function,RNA binding,,1,0,30,10288,0.0030041670704900117,0.0030041670704900117,5.807754930618103,4,32,1,0
C,11052,CPSF6,GO:0003723,molecular_function,RNA binding,,1,0,30,10288,0.0030041670704900117,0.0030041670704900117,5.807754930618103,4,32,1,1
C,841,CASP8,GO:0097342,cellular_component,ripoptosome,,1,26,0,10292,0.002616532609756443,0.003009012501219909,5.806143326733385,3,1,1,1
A,6795,AURKC,GO:0005819,cellular_component,spindle,,2,3,89,10225,0.00075603365013133,0.00302413460052532,5.801130310899698,5,2,1,1
A,250,ALPP,GO:0051179,biological_process,localization,,6,42,300,9971,0.002784180869778574,0.0030625989567564316,5.788491391223063,1,10,0,0
S,6602,SMARCD1,GO:0006338,biological_process,chromatin remodeling,,1,1,15,10302,0.003098821560102034,0.003098821560102034,5.7767333816658555,5,6,1,1
C,55636,CHD7,GO:0006338,biological_process,chromatin remodeling,,1,1,15,10302,0.003098821560102034,0.003098821560102034,5.7767333816658555,5,6,1,0
F,3169,FOXA1,GO:0006338,biological_process,chromatin remodeling,,1,1,15,10302,0.003098821560102034,0.003098821560102034,5.7767333816658555,5,6,1,0
C,1105,CHD1,GO:0006338,biological_process,chromatin remodeling,,1,1,15,10302,0.003098821560102034,0.003098821560102034,5.7767333816658555,5,6,1,0
T,6996,TDG,GO:0080111,biological_process,DNA demethylation,,1,0,31,10287,0.0031010756856117345,0.0031010756856117345,5.776006232321379,3,2,1,0
R,8607,RUVBL1,GO:0006334,biological_process,nucleosome assembly,,1,4,4,10310,0.0024208374876522596,0.0031125053412671905,5.772327301123004,6,2,1,0
P,378825,PICSAR,GO:0007283,biological_process,spermatogenesis,,8,57,358,9896,0.002001399762294269,0.0031450567693195658,5.7619233383345945,3,1,0,0
S,6657,SOX2,GO:0000785,cellular_component,chromatin,,6,87,152,10074,0.0029853741317438214,0.003166305897304053,5.755189702701085,2,5,1,0
E,30001,ERO1A,GO:0005783,cellular_component,endoplasmic reticulum,,1,0,17,10301,0.0017443550731674866,0.0031979843008070586,5.745234573648385,5,5,1,1
K,3837,KPNB1,GO:0005783,cellular_component,endoplasmic reticulum,,1,0,17,10301,0.0017443550731674866,0.0031979843008070586,5.745234573648385,5,5,1,0
C,1384,CRAT,GO:0005783,cellular_component,endoplasmic reticulum,,1,0,17,10301,0.0017443550731674866,0.0031979843008070586,5.745234573648385,5,5,1,0
L,10434,LYPLA1,GO:0005783,cellular_component,endoplasmic reticulum,,1,0,17,10301,0.0017443550731674866,0.0031979843008070586,5.745234573648385,5,5,1,1
N,4925,NUCB2,GO:0005783,cellular_component,endoplasmic reticulum,,1,0,17,10301,0.0017443550731674866,0.0031979843008070586,5.745234573648385,5,5,1,0
C,10970,CKAP4,GO:0005783,cellular_component,endoplasmic reticulum,,1,0,17,10301,0.0017443550731674866,0.0031979843008070586,5.745234573648385,5,5,1,1
S,11231,SEC63,GO:0005783,cellular_component,endoplasmic reticulum,,1,0,17,10301,0.0017443550731674866,0.0031979843008070586,5.745234573648385,5,5,1,0
C,1116,CHI3L1,GO:0005783,cellular_component,endoplasmic reticulum,,1,0,17,10301,0.0017443550731674866,0.0031979843008070586,5.745234573648385,5,5,1,0
C,811,CALR,GO:0005783,cellular_component,endoplasmic reticulum,,1,0,17,10301,0.0017443550731674866,0.0031979843008070586,5.745234573648385,5,5,1,1
L,3915,LAMC1,GO:0005783,cellular_component,endoplasmic reticulum,,1,0,17,10301,0.0017443550731674866,0.0031979843008070586,5.745234573648385,5,5,1,0
C,29126,CD274,GO:0060417,cellular_component,yolk,,9,41,603,9666,0.0024024001078041687,0.0032032001437388917,5.743604923969843,2,1,0,0
A,409,ARRB2,GO:0006897,biological_process,endocytosis,,1,1,4,10313,0.0009688983079880903,0.0032296610266269675,5.7353780925714455,3,8,1,0
P,5747,PTK2,GO:0016477,biological_process,cell migration,,2,6,102,10209,0.0027076755759932267,0.003249210691191872,5.729343176385443,3,34,0,1
M,406977,MIR199A2,GO:0032259,biological_process,methylation,,6,14,735,9564,0.0021751033889621137,0.0032626550834431705,5.72521397230809,2,1,0,0
I,3569,IL6,GO:0040007,biological_process,growth,,5,5,1087,9222,0.0021003487524362424,0.003267209170456377,5.723819123173559,1,10,0,0
Z,22882,ZHX2,GO:0023052,biological_process,signaling,,7,12,1131,9169,0.00296558024360211,0.0032950891595579,5.715322052347352,1,6,0,0
P,5743,PTGS2,GO:0007566,biological_process,embryo implantation,,1,4,4,10310,0.0024208374876522596,0.003328651545521857,5.705187998285375,2,1,1,0
C,10036,CHAF1A,GO:0006260,biological_process,DNA replication,,1,1,12,10305,0.002518158812929858,0.0033575450839064772,5.696545201836788,5,2,1,0
A,9212,AURKB,GO:0051983,biological_process,regulation of chromosome segregation,,1,25,0,10293,0.0025196239945802818,0.0033594986594403754,5.695963524639608,4,5,1,1
F,2150,F2RL1,GO:0006897,biological_process,endocytosis,,1,4,4,10310,0.0024208374876522596,0.003389172482713163,5.687169492782696,3,8,1,0
S,6441,SFTPD,GO:0001816,biological_process,cytokine production,,1,6,2,10310,0.002033897693985702,0.00338982948997617,5.6869756567968945,2,54,1,0
P,5111,PCNA,GO:0043626,cellular_component,PCNA complex,,1,29,0,10289,0.0029072584552849432,0.003391801531165767,5.686394073623457,3,1,0,1
A,6790,AURKA,GO:0000922,cellular_component,spindle pole,,1,30,0,10288,0.0030041670704610986,0.003466346619762806,5.664654086987054,2,2,1,0
L,80856,LNPK,GO:0005783,cellular_component,endoplasmic reticulum,,1,1,17,10300,0.0034858361362582564,0.003485836136258256,5.65904733922601,5,5,1,0
R,6124,RPL4,GO:0005783,cellular_component,endoplasmic reticulum,,1,1,17,10300,0.0034858361362582564,0.0034858361362582564,5.65904733922601,5,5,1,0
G,57459,GATAD2B,GO:0016581,cellular_component,NuRD complex,,1,1,17,10300,0.0034858361362582564,0.0034858361362582564,5.65904733922601,3,1,1,1
K,3833,KIFC1,GO:0051301,biological_process,cell division,,1,0,35,10283,0.0034887101463292286,0.0034887101463292286,5.658223196660401,2,18,1,0
S,50511,SYCP3,GO:0000800,cellular_component,lateral element,,1,23,0,10295,0.0023258067642279567,0.003488710146341935,5.658223196656759,2,1,1,0
W,7474,WNT5A,GO:0051726,biological_process,regulation of cell cycle,,1,13,1,10304,0.0027117318464274266,0.00350930003655314,5.652338681176562,4,7,1,0
A,328,APEX1,GO:0004519,molecular_function,endonuclease activity,,1,10,2,10306,0.0031948857794773158,0.0035942465019119805,5.628420905907652,5,4,1,1
R,5880,RAC2,GO:0015629,cellular_component,actin cytoskeleton,,1,2,4,10312,0.0014530657508960464,0.003632664377240116,5.617788911722577,6,2,1,0
F,2335,FN1,GO:0002020,molecular_function,protease binding,,1,30,0,10288,0.0030041670704610986,0.003647917156988477,5.61359891618677,4,2,1,1
A,302,ANXA2,GO:0031982,cellular_component,vesicle,,1,2,8,10308,0.002614504355605754,0.0036910649726198887,5.601840252103596,4,2,0,1
N,4790,NFKB1,GO:0045087,biological_process,innate immune response,,1,15,1,10302,0.0030988215600722614,0.003718585872086714,5.594411824881509,4,14,1,0
N,4869,NPM1,GO:0005730,cellular_component,nucleolus,,1,7,2,10309,0.0023242291822337512,0.003718766691574002,5.594363200189919,5,1,1,10
