Letter,Gene_ID,Gene_Name,GO_ID,GO_Namespace,GO_Name,GOF,a,b,c,d,Pvalue,Adjusted_Pvalue,Enrichment_Score,GO_Level,GO_Children,GSEA_MSigDB,NCBI_Entrez
R,6240,RRM1,GO:0005737,cellular_component,cytoplasm,,7,95,3268,240566,0.0004755746013320307,0.0005522801821920356,7.501455064025677,2,5,0,0
B,29117,BRD7,GO:0005634,cellular_component,nucleus,,3,8,3581,240344,0.0004786708996536579,0.0005523125765234514,7.501396410135056,5,11,0,4
N,1728,NQO1,GO:0006281,biological_process,DNA repair,,7,174,1838,241917,0.000502698795854443,0.0005529686754398873,7.500209202820479,5,15,0,0
P,51025,PAM16,GO:0017038,biological_process,protein import,,1,8,9,243918,0.00036889478725977455,0.0005533421808896618,7.499533975849997,5,6,1,0
P,5613,PRKX,GO:0030334,biological_process,regulation of cell migration,,1,0,26,243909,0.00011068476980752317,0.0005534238490376159,7.499386396061868,5,27,0,1
P,10154,PLXNC1,GO:0030334,biological_process,regulation of cell migration,,1,0,26,243909,0.00011068476980752317,0.0005534238490376159,7.499386396061868,5,27,0,1
C,1019,CDK4,GO:0006260,biological_process,DNA replication,,9,921,570,242436,0.00045384607834030304,0.0005539591838565463,7.498419549280347,5,2,0,0
C,1499,CTNNB1,GO:0016246,biological_process,RNA interference,,7,5902,883,237144,0.00042531051255152643,0.0005541188392099888,7.498131383011864,5,1,0,0
A,284,ANGPT1,GO:0032880,biological_process,regulation of protein localization,,1,112,0,243823,0.0004632362586557928,0.0005558835103869514,7.494951799357285,4,5,1,0
P,8863,PER3,GO:0007623,biological_process,circadian rhythm,,1,3,33,243899,0.000557410160459273,0.000557410160459273,7.492209214773854,2,7,1,0
M,55588,MED29,GO:0016049,biological_process,cell growth,,7,40,7310,236579,0.00047784657571729716,0.00055748767167018,7.492070168470599,2,6,0,0
C,80381,CD276,GO:0005737,cellular_component,cytoplasm,,6,67,3269,240594,0.00046057573889317637,0.0005575390523443715,7.491978008035121,2,5,0,0
E,11319,ECD,GO:0016049,biological_process,cell growth,,6,29,7311,236590,0.0005580973343505466,0.0005580973343505466,7.4909771764748845,2,6,0,0
T,7226,TRPM2,GO:0006281,biological_process,DNA repair,,6,122,1839,241969,0.0004597287032094233,0.0005582419967542998,7.490718003657924,5,15,0,0
T,7094,TLN1,GO:0006936,biological_process,muscle contraction,,1,10,6,243919,0.0003156177474636614,0.0005584006301280163,7.490433878063997,4,2,1,0
A,382,ARF6,GO:0040007,biological_process,growth,,8,106,46124,197698,0.00047027912593180057,0.0005584564620440132,7.490333897652117,1,10,0,0
H,9734,HDAC9,GO:0008219,biological_process,cell death,,25,478,5607,237826,0.00045775558327404995,0.0005587310795845021,7.489842274650987,2,4,0,0
S,55014,STX17,GO:0061025,biological_process,membrane fusion,,1,5,18,243912,0.000467249490685309,0.0005606993888223708,7.486325644861332,5,4,1,0
T,7037,TFRC,GO:0009986,cellular_component,cell surface,,9,180,2868,240879,0.0004581616365413706,0.0005616174899539382,7.484689562657234,2,1,1,1
X,7518,XRCC4,GO:0051179,biological_process,localization,,6,41,4931,238958,0.00036131960335804135,0.0005620527163347311,7.4839149111623,1,10,0,0
C,1026,CDKN1A,GO:0032259,biological_process,methylation,,10,1151,5470,237305,0.00047147788790653816,0.0005623651915993648,7.483359111987504,2,1,0,0
T,4982,TNFRSF11B,GO:0040007,biological_process,growth,,14,16,46118,197788,0.0004999385469888189,0.0005624308653624213,7.4832423374616255,1,10,0,0
E,2043,EPHA4,GO:0007169,biological_process,transmembrane receptor protein tyrosine kinase signaling pathway,,1,29,2,243904,0.00036890537193154697,0.0005630660940007823,7.482113540621214,5,18,1,1
E,2043,EPHA4,GO:0043197,cellular_component,dendritic spine,,1,29,2,243904,0.00036890537193154697,0.0005630660940007823,7.482113540621214,3,1,0,1
M,79594,MUL1,GO:0005488,molecular_function,binding,,9,20,20509,223398,0.00044279836696841274,0.000563561557959798,7.481233988286252,1,52,0,0
I,80760,ITIH5,GO:0016477,biological_process,cell migration,,5,21,5991,237919,0.00038271816598169496,0.0005640057182888135,7.48044616770766,3,34,0,0
T,10140,TOB1,GO:0042127,biological_process,regulation of cell population proliferation,,1,51,1,243883,0.00042629676754652514,0.0005642163099880479,7.48007285164681,4,32,1,0
L,56413,LTB4R2,GO:0016310,biological_process,phosphorylation,,8,20,17074,226834,0.0005020941164308792,0.0005648558809847391,7.478939937258851,5,8,0,0
C,972,CD74,GO:0004896,molecular_function,cytokine receptor activity,,1,34,2,243899,0.0004303807786020245,0.0005648747719151572,7.4789064940122305,4,39,1,1
M,100126335,MIR543,GO:0005488,molecular_function,binding,,7,11,20511,223407,0.00041091888752896414,0.0005650134703523257,7.4786609857704835,1,52,0,0
G,51809,GALNT7,GO:0070085,biological_process,glycosylation,,2,6,900,243028,0.00037681397087507704,0.0005652209563126155,7.478293830147321,2,4,1,0
C,836,CASP3,GO:0097190,biological_process,apoptotic signaling pathway,,3,1405,22,242506,0.0004013744085286597,0.0005655730301994751,7.477671128041658,3,4,1,1
H,3204,HOXA7,GO:0048863,biological_process,stem cell differentiation,,1,2,45,243888,0.0005656178011605291,0.0005656178011605291,7.477591970821079,4,9,1,0
E,1956,EGFR,GO:0043276,biological_process,anoikis,,8,9054,621,234253,0.0004269007193436402,0.0005662517313573673,7.47647182358695,5,1,0,0
P,79834,PEAK1,GO:0005488,molecular_function,binding,,7,248,20511,223170,0.000395252827349188,0.0005671018827184002,7.474971583044319,1,52,0,0
T,56649,TMPRSS4,GO:0009986,cellular_component,cell surface,,6,78,2871,240981,0.000496845788721616,0.0005678237585389897,7.473699471653586,2,1,0,0
S,115111,SLC26A7,GO:0046903,biological_process,secretion,,2,0,5200,238734,0.0004546813972779693,0.0005683517465974616,7.472770058734382,4,10,1,0
N,4790,NFKB1,GO:0007610,biological_process,behavior,,14,4935,1581,237406,0.00046134957359445633,0.0005687076504686379,7.472144051185933,1,27,0,0
F,2244,FGB,GO:0031983,cellular_component,vesicle lumen,,1,109,0,243826,0.00045093795090387034,0.0005690407475691698,7.471558513802408,4,2,1,0
F,2244,FGB,GO:0072562,cellular_component,blood microparticle,,1,109,0,243826,0.00045093795090387034,0.0005690407475691698,7.471558513802408,2,1,1,1
F,2244,FGB,GO:1903034,biological_process,regulation of response to wounding,,1,109,0,243826,0.00045093795090387034,0.0005690407475691698,7.471558513802408,5,5,1,0
T,7070,THY1,GO:0005096,molecular_function,GTPase activator activity,,1,126,0,243809,0.0005206283614981042,0.0005692203419045939,7.471242954677045,2,1,0,1
F,2152,F3,GO:0009986,cellular_component,cell surface,,15,440,2862,240619,0.00041755990235295713,0.0005693998668449416,7.470927616971889,2,1,1,1
N,4771,NF2,GO:0005634,cellular_component,nucleus,,11,210,3573,240142,0.000489154613079839,0.0005706803819264788,7.468681256469831,5,11,0,2
M,4317,MMP8,GO:0001525,biological_process,angiogenesis,,6,26,7729,236175,0.00045183091332959963,0.0005707337852584416,7.468587682491976,3,5,0,0
M,406968,MIR193A,GO:0007049,biological_process,cell cycle,,6,23,8759,235148,0.000500008869208814,0.000571438707667216,7.467353328657255,2,2,1,0
G,2740,GLP1R,GO:0046903,biological_process,secretion,,13,191,5189,238543,0.0004945912796403006,0.0005718711670840975,7.466596824323555,4,10,1,0
C,999,CDH1,GO:0005488,molecular_function,binding,,175,2485,20343,220933,0.00044102578283909417,0.0005730116010610129,7.464604595274707,1,52,0,0
N,4673,NAP1L1,GO:0042127,biological_process,regulation of cell population proliferation,,1,51,1,243883,0.00042629676754652514,0.0005732956529073959,7.464109000657795,4,32,1,0
G,2262,GPC5,GO:0023052,biological_process,signaling,,10,8,44326,199592,0.0004095836410638056,0.0005734170974893278,7.463897187224407,1,6,0,0
M,407054,MIR98,GO:0016477,biological_process,cell migration,,5,21,5991,237919,0.00038271816598169496,0.0005740772489725424,7.462746590608258,3,34,0,0
O,8473,OGT,GO:0005634,cellular_component,nucleus,,7,86,3577,240266,0.00046321259384804475,0.0005743836163715754,7.462213063667036,5,11,0,2
H,8841,HDAC3,GO:0040007,biological_process,growth,,9,115,46123,197689,0.000490451957228584,0.0005750126395093743,7.461118535653085,1,10,0,0
F,8323,FZD6,GO:0035567,biological_process,non-canonical Wnt signaling pathway,,1,8,12,243915,0.0004795396332305972,0.0005754475598767166,7.460362454932878,6,6,0,1
A,409,ARRB2,GO:0007179,biological_process,transforming growth factor beta receptor signaling pathway,,1,25,2,243908,0.00031972323192575085,0.0005755018174663516,7.46026817174242,6,7,1,1
S,6277,S100A6,GO:0040007,biological_process,growth,,7,99,46125,197705,0.0004592636658681626,0.00057674971992746,7.45810214651528,1,10,0,0
S,6464,SHC1,GO:0005488,molecular_function,binding,,17,66,20501,223352,0.0004830690028988059,0.0005769990867957959,7.457669874133691,1,52,0,0
K,3868,KRT16,GO:0043588,biological_process,skin development,,1,18,6,243911,0.0005451042943442293,0.0005771692528350662,7.457375001999947,4,1,1,0
C,991,CDC20,GO:0007049,biological_process,cell cycle,,13,109,8752,235062,0.0004698090901168517,0.0005771940250007035,7.45733208281477,2,2,1,0
A,59272,ACE2,GO:0044409,biological_process,entry into host,,1,57,1,243877,0.00047547900753660085,0.000577367366294444,7.4570318107004425,5,4,1,0
E,2026,ENO2,GO:0023052,biological_process,signaling,,9,119,44327,199481,0.0005044769838999764,0.000578664775649973,7.4547872193034195,1,6,0,0
M,442918,MIR373,GO:0005488,molecular_function,binding,,14,48,20504,223370,0.0005307469731020222,0.0005789966979294788,7.454213783465437,1,52,0,0
M,4586,MUC5AC,GO:0016310,biological_process,phosphorylation,,5,250,17077,226604,0.0004975367922878304,0.0005791002008596059,7.454035036884712,5,8,0,0
B,581,BAX,GO:0005737,cellular_component,cytoplasm,,23,753,3252,239908,0.00048073538769523,0.0005791992622834096,7.453863990575537,2,5,0,2
L,3927,LASP1,GO:0005488,molecular_function,binding,,17,66,20501,223352,0.0004830690028988059,0.0005796828034785671,7.453029494577188,1,52,0,0
K,3845,KRAS,GO:0007155,biological_process,cell adhesion,,38,6999,2189,234710,0.00044932771122021555,0.00057970259115976,7.452995359799768,2,7,0,0
C,1301,COL11A1,GO:0005201,molecular_function,extracellular matrix structural constituent,,1,30,3,243902,0.0005082362872389528,0.0005808414711302319,7.45103269354165,2,6,1,1
F,2247,FGF2,GO:0001935,biological_process,endothelial cell proliferation,,4,762,111,243059,0.0005060178701177843,0.0005812367427028603,7.450352409575964,4,2,1,0
I,3700,ITIH4,GO:0070062,cellular_component,extracellular exosome,,1,15,4,243916,0.00032791454286759854,0.0005813030532652883,7.450238330793061,6,1,0,2
P,5771,PTPN2,GO:0016310,biological_process,phosphorylation,,9,25,17073,226829,0.00042289620591511414,0.0005814822831332819,7.4499300539963,5,8,0,0
P,5783,PTPN13,GO:0016049,biological_process,cell growth,,10,81,7307,236538,0.0004118922190693877,0.0005814948975097238,7.449908360747881,2,6,0,0
R,5896,RAG1,GO:0046649,biological_process,lymphocyte activation,,1,1,70,243864,0.0005820363773025436,0.0005820363773025436,7.448977608229867,3,6,1,0
T,387357,THEMIS,GO:0046649,biological_process,lymphocyte activation,,1,0,70,243865,0.00029105995018241526,0.0005821199003648305,7.448834117078322,3,6,1,0
M,4582,MUC1,GO:0005829,cellular_component,cytosol,,14,1656,694,241572,0.00047940244715221134,0.000582451571306425,7.448264515368801,2,1,0,0
I,3479,IGF1,GO:0016477,biological_process,cell migration,,19,1577,5977,236363,0.0004537338279811949,0.0005826354836576707,7.447948809599022,3,34,0,0
H,10014,HDAC5,GO:0031507,biological_process,heterochromatin assembly,,1,29,3,243903,0.0004918445923780457,0.0005840654534489293,7.445497503592788,6,10,0,1
E,30846,EHD2,GO:0006897,biological_process,endocytosis,,2,9,619,243306,0.0003504964138739747,0.0005841606897899578,7.44533445923397,3,8,1,1
A,25,ABL1,GO:0005730,cellular_component,nucleolus,,2,145,54,243735,0.0005436970257971235,0.0005844743027319078,7.444797742549145,5,1,1,2
N,4855,NOTCH4,GO:0023052,biological_process,signaling,,27,51,44309,199549,0.0005622910759227475,0.0005847827189596574,7.444270200307908,1,6,0,0
B,332,BIRC5,GO:0042127,biological_process,regulation of cell population proliferation,,1,54,1,243880,0.0004508880387636473,0.0005861544503927414,7.4419272358918915,4,32,1,0
I,3608,ILF2,GO:0005488,molecular_function,binding,,6,8,20512,223410,0.0005862513624453077,0.0005862513624453077,7.44176191420596,1,52,0,0
P,5618,PRLR,GO:0019221,biological_process,cytokine-mediated signaling pathway,,1,63,1,243871,0.0005246600380389143,0.0005863847483964336,7.441534416603818,4,40,0,1
R,83998,REG4,GO:0016049,biological_process,cell growth,,9,69,7308,236550,0.0005519047708115461,0.0005863988189872677,7.441510421399202,2,6,0,0
E,2202,EFEMP1,GO:0001525,biological_process,angiogenesis,,10,78,7725,236123,0.00048398711740540095,0.0005876986425637011,7.439296254091912,3,5,0,0
S,6401,SELE,GO:0040007,biological_process,growth,,8,106,46124,197698,0.00047027912593180057,0.0005878489074147507,7.439040603264566,1,10,0,0
M,4361,MRE11,GO:0005657,cellular_component,replication fork,,2,79,77,243778,0.00032999127821522323,0.0005892701396700415,7.436625838250914,2,2,1,1
M,23162,MAPK8IP3,GO:0030424,cellular_component,axon,,1,3,35,243897,0.0005901917349587205,0.0005901917349587205,7.43506309935098,5,6,1,0
C,1201,CLN3,GO:0005773,cellular_component,vacuole,,1,2,47,243886,0.0005902050397528813,0.0005902050397528813,7.435040556432453,5,6,1,1
T,81027,TUBB1,GO:0051225,biological_process,spindle assembly,,1,0,71,243864,0.0002951593859715925,0.000590318771943185,7.434847875540244,4,4,1,0
T,27229,TUBGCP4,GO:0051225,biological_process,spindle assembly,,1,0,71,243864,0.0002951593859715925,0.000590318771943185,7.434847875540244,4,4,1,1
C,595,CCND1,GO:0005737,cellular_component,cytoplasm,,8,1705,3267,238956,0.0004697271599712504,0.0005915082755193524,7.432834883909378,2,5,0,1
A,8125,ANP32A,GO:0005737,cellular_component,cytoplasm,,5,43,3270,240618,0.0004609103455364801,0.0005925990156897601,7.430992583828956,2,5,0,2
A,87,ACTN1,GO:0031012,cellular_component,extracellular matrix,,5,91,1576,242264,0.0004264898368746945,0.0005940394156468959,7.428564884495206,3,8,0,0
C,11151,CORO1A,GO:0045202,cellular_component,synapse,,1,3,28,243904,0.00047545269660355827,0.0005943158707544478,7.428099610993749,3,16,1,0
T,9760,TOX,GO:0030217,biological_process,T cell differentiation,,1,3,28,243904,0.00047545269660355827,0.0005943158707544478,7.428099610993749,5,7,1,0
M,693235,MIR92B,GO:0023052,biological_process,signaling,,16,22,44320,199578,0.0005283434938293827,0.0005943864305580555,7.427980893626731,1,6,0,0
P,10105,PPIF,GO:0046930,cellular_component,pore complex,,1,30,2,243903,0.0003812006550898746,0.0005946730219402044,7.427498846430358,3,3,1,0
I,64423,INF2,GO:0016477,biological_process,cell migration,,7,49,5989,237891,0.0004364184421071814,0.0005951160574188837,7.426754116953778,3,34,0,0
R,864,RUNX3,GO:0010467,biological_process,gene expression,,18,205,8009,235704,0.00047620390025848903,0.0005952548753231113,7.426520882251824,4,4,0,0
R,5981,RFC1,GO:0007049,biological_process,cell cycle,,5,14,8760,235157,0.000455794771503424,0.0005960393165814007,7.425203925656222,2,2,1,0
I,9358,ITGBL1,GO:0016477,biological_process,cell migration,,3,3,5993,237937,0.00028078550277662136,0.0005966691934003204,7.424147713057409,3,34,0,1
S,6721,SREBF2,GO:0006629,biological_process,lipid metabolic process,,1,34,2,243899,0.0004303807786020245,0.0005977510813917008,7.422336142523837,3,15,1,1
M,4133,MAP2,GO:0015631,molecular_function,tubulin binding,,1,19,5,243911,0.0004918365283216109,0.0005987575127393524,7.420653861945254,4,4,1,0
F,65991,FUNDC2,GO:0005739,cellular_component,mitochondrion,,1,0,58,243877,0.00024186671913296477,0.0005989080664244842,7.420402450051075,5,1,1,1
S,57402,S100A14,GO:0070062,cellular_component,extracellular exosome,,1,22,4,243909,0.0004713501024748835,0.000599900130422579,7.418747365898051,6,1,0,2
S,57402,S100A14,GO:0005509,molecular_function,calcium ion binding,,1,22,4,243909,0.0004713501024748835,0.000599900130422579,7.418747365898051,5,2,1,1
P,23645,PPP1R15A,GO:1903293,cellular_component,phosphatase complex,,1,27,3,243905,0.00045906059859679237,0.0006003100135496516,7.418064346936637,3,6,1,0
P,5110,PCMT1,GO:0005515,molecular_function,protein binding,,1,0,113,243822,0.0004673356946579413,0.0006008601788459244,7.417148298006638,2,110,0,1
R,6125,RPL5,GO:1990904,cellular_component,ribonucleoprotein complex,,1,10,9,243916,0.00045085477226583,0.00060113969635444,7.416683210581388,2,22,1,1
A,402,ARL2,GO:0005488,molecular_function,binding,,6,7,20512,223411,0.0003606916845761953,0.0006011528076269923,7.416661400127593,1,52,0,0
D,1786,DNMT1,GO:0016246,biological_process,RNA interference,,8,478,882,242568,0.00048285624706961356,0.0006014525182796942,7.416162964518752,5,1,0,0
C,7852,CXCR4,GO:0040007,biological_process,growth,,172,976,45960,196828,0.0005056949674154534,0.0006015108559783815,7.416065974535547,1,10,1,0
I,3376,IARS1,GO:0023052,biological_process,signaling,,13,14,44323,199586,0.00036345501803394754,0.0006015807195044649,7.41594983453825,1,6,0,0
A,80724,ACAD10,GO:0034440,biological_process,lipid oxidation,,1,13,8,243914,0.0005164188293173628,0.0006024886342035899,7.414441757169781,5,4,1,0
R,6205,RPS11,GO:0005840,cellular_component,ribosome,,1,0,146,243789,0.0006026170799695085,0.0006026170799695085,7.414228587877005,5,3,1,1
M,3110,MNX1,GO:0031016,biological_process,pancreas development,,2,39,189,243706,0.0004901285717942039,0.000603235165285174,7.413203445083222,4,1,1,0
K,3815,KIT,GO:0000785,cellular_component,chromatin,,11,381,2023,241521,0.0005429691518834591,0.0006032990576482878,7.413097534513991,2,5,0,0
S,221178,SPATA13,GO:0016477,biological_process,cell migration,,2,0,5994,237940,0.000604088816772529,0.000604088816772529,7.411789323203266,3,34,0,2
P,5287,PIK3C2B,GO:0016477,biological_process,cell migration,,2,0,5994,237940,0.000604088816772529,0.000604088816772529,7.411789323203266,3,34,0,1
C,924,CD7,GO:0040007,biological_process,growth,,7,3,46125,197801,0.0006043306971730946,0.0006043306971730946,7.4113889979834155,1,10,0,0
M,4582,MUC1,GO:0006412,biological_process,translation,,28,1642,1960,240306,0.0004929045080223038,0.000604505528706599,7.411099742034627,5,4,0,0
C,2017,CTTN,GO:0023052,biological_process,signaling,,12,141,44324,199459,0.00047343955652654206,0.0006049505444505814,7.410363847984496,1,6,0,0
